text
O TSE agora quer intervir na liberdade de expressão de Roger Waters durante seu show desta noite. Inaceitável! https://t.co/55Plqy7WYB
"É inaceitável a omissão num momento como esse, onde a democracia está em jogo. Assim não se pavimenta caminhos para… https://t.co/P1dwtfxEo6"
"Lula completa hoje 73 anos. Está preso injustamente há mais de 6 meses por um processo político e viciado. Força, L… https://t.co/sU72fnTFfM"
"A banquinha em frente ao terminal Grajaú, periferia sul de SP, vendia até os últimos dias camiseta do Bolsonaro. Ag… https://t.co/Jtl1vw4oZs"
Hoje é um dia decisivo para a democracia brasileira. Parte importante das pessoas decide seu voto nas últimas horas… https://t.co/CBhhXmfNo4
UnB resiste aos ataques à liberdade de expressão nas universidades. Vamos sem medo! https://t.co/B959dMlstd
"Um juiz em Petrópolis determinou busca e apreensão com uso da força policial se necessário da ficha de inscritos, l… https://t.co/LldAm6wzbP"
Absurdo: oito presos no Rio de Janeiro relatam espancamentos com madeiradas na nuca e chicotadas com fio elétrico d… https://t.co/BaEssSqOYx
Há 3 semanas fiz esse alerta no debate da Globo. Não podemos esquecer os horrores de uma ditadura. Por isso é impor… https://t.co/GlFlg9oAxl
"Dias depois de 100 mil de contas de WhatsApp serem suspensas por utilização ilegal para envio de massa, Bolsonaro p… https://t.co/cwBYOtXY4A"
"RT @Haddad_Fernando: @jairbolsonaro Vai continuar espalhando notícias falsas e afrontando o TSE, deputado? Segue demonstrando desprezo pela…"
"Regina Duarte disse que Bolsonaro faz ""brincadeiras homofóbicas da boca pra fora"" e tem jeito masculino de dizer ""o… https://t.co/2Uzbhn5RNi"
"Desde ontem, 17 ações policiais ordenadas por juízes eleitorais em universidades em 9 estados proibindo até a palav… https://t.co/UKST1IcTH3"
Ontem o ato pela democracia foi incrível em Porto Alegre. Vamos sem medo! https://t.co/Cb9tZkVMpy
"Absurda a operação da Justiça eleitoral em universidades do país para apreender materiais, a maioria dos quais em d… https://t.co/JtoeEussmi"
https://t.co/w3BElDtrVy
Escandalosa a postura da juíza que determinou a prisão do diretor da faculdade da direito da UFF caso não retire fa… https://t.co/DCMMKpJdlK
Datafolha confirma a mudança da curva. Diferença entre Bolsonaro e Haddad caiu 6 pontos em 3 dias. Tá com cara de v… https://t.co/uMgdIv94K6
"Posição da OEA denuncia internacionalmente o esquema das fake news. 
https://t.co/uJLV8re5CO"
Hoje confirmado em Porto Alegre. Vamos sem medo pela democracia! https://t.co/XLgILv4Y28
Ato da virada hoje em São Paulo reuniu multidão no largo da Batata. Vamos sem medo! Fotos: @MidiaNINJA https://t.co/2BO0D5U0Z1
É isso que você quer para o Brasil? https://t.co/EuFYTLpHRc
"RT @tarsogenro: Dei aulas , proferi conferências em Universidades da França, Inglaterra, Portugal, Espanha, Alemanha, Argentina e  aqui,  m…"
O risco à democracia representado por Bolsonaro é grave. Não há como ficar neutro. Neutralidade diante do horror te… https://t.co/H2XCCU7Jvw
"Evento amanhã CONFIRMADO em Porto Alegre, com novo local. Vamos sem medo pela democracia! https://t.co/H95VXB7OPP"
É hoje em São Paulo. Vamos sem medo! https://t.co/zetWAPnie1
Tentativa absurda de censura! Justiça tenta impedir nosso evento pela democracia em Porto Alegre. A atividade será… https://t.co/cQZCe9AQB0
Grande ato com @Haddad_Fernando e @ManuelaDavila pela democracia. Uma honra estar junto com @caetanoveloso e Chico… https://t.co/bw25CFAfxh
"RT @MidiaNINJA: &gt; @caetanoveloso, Chico Buarque e @guilhermeboulos juntos, em defesa da democracia, com @fernandohaddadoficial e @manuelada…"
"""Vamos acabar com coitadismo de nordestino, de gay, de negro e de mulher"", disse hoje Bolsonaro. Desigualdade e pre… https://t.co/pFPaM4uBlU"
Hoje tem grande ato pela democracia no Rio de Janeiro. Estaremos lá com @Haddad_Fernando e @ManuelaDavila e com art… https://t.co/5Hgt54ie50
Ajude o MTST a se manter na linha de frente da luta por democracia e por direitos. Participe da campanha de financi… https://t.co/bIHAJkpK5z
"Minha solidariedade ao jornalista Juremir Machado, que se demitiu ao vivo da Rádio Guaíba por sofrer censura após ""… https://t.co/jWMYuYvdHP"
"Finalmente foi feita justiça! #LutarNãoÉCrime
https://t.co/abaHrxtMzL"
"RT @J_LIVRES: Boulos levanta o Tuca

#FrentaAmplaPelaDemocracia #HaddadNoRodaViva https://t.co/zs9ZblIXDq"
"RT @pablovillaca: Querido @GuilhermeBoulos, sua postura nestas eleições foi a de um estadista, de alguém que compreende o papel de um líder…"
"@pablovillaca Obrigado, Pablo. Entendo que o compromisso com a democracia é maior que as diferenças que tenho com o… https://t.co/yMYkaERUEZ"
